Timestamp;"Timezone : Europe/Oslo";Temperature;Humidity;CO2;Noise;Pressure
1691401279;"2023/08/07 11:41:19";20.9;62;489;41;991.6
1691401582;"2023/08/07 11:46:22";20.9;62;480;41;991.6
1691401884;"2023/08/07 11:51:24";20.9;62;477;40;991.5
1691402186;"2023/08/07 11:56:26";20.9;63;489;40;991.3
1691402488;"2023/08/07 12:01:28";21;63;471;41;991.2
1691402791;"2023/08/07 12:06:31";21;63;477;42;991.4
1691403093;"2023/08/07 12:11:33";21;63;493;40;991.3
1691403395;"2023/08/07 12:16:35";21;63;477;40;991.3
1691403698;"2023/08/07 12:21:38";21;63;493;39;991.2
1691404000;"2023/08/07 12:26:40";21;63;462;39;991.3
1691404302;"2023/08/07 12:31:42";21;63;471;40;991.2
1691404605;"2023/08/07 12:36:45";21;64;483;39;991.2
1691404907;"2023/08/07 12:41:47";21;64;477;40;991.3
1691405209;"2023/08/07 12:46:49";21;64;462;39;991.3
1691405511;"2023/08/07 12:51:51";21;64;477;39;991.3
1691405814;"2023/08/07 12:56:54";21;64;471;39;991.1
1691406116;"2023/08/07 13:01:56";21;64;486;40;991
1691406418;"2023/08/07 13:06:58";21;64;489;39;990.9
1691406721;"2023/08/07 13:12:01";21;65;477;40;990.7
1691407023;"2023/08/07 13:17:03";21;65;486;39;990.9
1691407325;"2023/08/07 13:22:05";21;65;486;39;990.8
1691407628;"2023/08/07 13:27:08";21;65;489;41;990.9
1691407930;"2023/08/07 13:32:10";21.1;65;494;43;990.9
1691408232;"2023/08/07 13:37:12";21.1;65;505;49;990.9
1691408534;"2023/08/07 13:42:14";21.1;65;486;48;990.8
1691408837;"2023/08/07 13:47:17";21.1;65;497;45;990.9
1691409139;"2023/08/07 13:52:19";21.2;65;497;45;990.9
1691409441;"2023/08/07 13:57:21";21.2;65;511;45;990.9
1691409743;"2023/08/07 14:02:23";21.3;65;535;46;990.9
1691410045;"2023/08/07 14:07:25";21.3;65;568;46;990.9
1691410348;"2023/08/07 14:12:28";21.4;65;583;46;990.8
1691410650;"2023/08/07 14:17:30";21.5;65;561;53;990.8
1691410952;"2023/08/07 14:22:32";21.5;65;545;49;990.8
1691411255;"2023/08/07 14:27:35";21.6;65;549;47;990.6
1691411558;"2023/08/07 14:32:38";21.6;65;539;45;990.6
1691411860;"2023/08/07 14:37:40";21.7;65;552;45;990.5
1691412162;"2023/08/07 14:42:42";21.7;65;522;45;990.7
1691412465;"2023/08/07 14:47:45";21.8;65;555;46;990.7
1691412767;"2023/08/07 14:52:47";21.8;65;581;46;990.7
1691413069;"2023/08/07 14:57:49";21.9;65;572;46;990.6
1691413371;"2023/08/07 15:02:51";21.9;65;556;46;990.6
1691413674;"2023/08/07 15:07:54";21.9;65;587;45;990.5
1691413976;"2023/08/07 15:12:56";22;65;667;47;990.5
1691414278;"2023/08/07 15:17:58";22;65;600;44;990.4
1691414581;"2023/08/07 15:23:01";22.1;65;601;42;990.3
1691414883;"2023/08/07 15:28:03";22.1;65;655;46;990.2
1691415185;"2023/08/07 15:33:05";22.2;66;688;44;990.2
1691415488;"2023/08/07 15:38:08";22.2;66;702;42;990.2
1691415790;"2023/08/07 15:43:10";22.3;66;659;43;990
1691416092;"2023/08/07 15:48:12";22.3;66;675;44;990
1691416394;"2023/08/07 15:53:14";22.4;66;639;41;990.1
1691416697;"2023/08/07 15:58:17";22.5;66;663;42;990.1
1691416999;"2023/08/07 16:03:19";22.5;66;659;42;990.1
1691417301;"2023/08/07 16:08:21";22.6;66;686;42;990.1
1691417603;"2023/08/07 16:13:23";22.7;66;676;42;990
1691417906;"2023/08/07 16:18:26";22.7;66;639;43;989.9
1691418208;"2023/08/07 16:23:28";22.7;66;632;42;989.8
1691418510;"2023/08/07 16:28:30";22.8;66;640;42;989.6
1691418813;"2023/08/07 16:33:33";22.8;66;626;43;989.6
1691419115;"2023/08/07 16:38:35";22.9;66;728;42;989.7
1691419417;"2023/08/07 16:43:37";22.9;66;657;42;989.5
1691419719;"2023/08/07 16:48:39";22.9;66;647;43;989.4
1691420022;"2023/08/07 16:53:42";23;66;657;43;989.3
1691420324;"2023/08/07 16:58:44";23;66;671;43;989.3
1691420626;"2023/08/07 17:03:46";23;66;678;43;989.3
1691420928;"2023/08/07 17:08:48";23.1;66;698;43;989.2
1691421230;"2023/08/07 17:13:50";23.1;66;698;43;989.2
1691421532;"2023/08/07 17:18:52";23.2;66;757;42;989.1
1691421834;"2023/08/07 17:23:54";23.2;66;710;43;989.1
1691422137;"2023/08/07 17:28:57";23.2;66;671;43;989
1691422439;"2023/08/07 17:33:59";23.3;66;713;43;989.1
1691422741;"2023/08/07 17:39:01";23.3;66;742;42;989.1
1691423043;"2023/08/07 17:44:03";23.3;66;753;44;989.1
1691423346;"2023/08/07 17:49:06";23.3;66;746;43;989
1691423648;"2023/08/07 17:54:08";23.4;66;682;43;988.9
1691423950;"2023/08/07 17:59:10";23.4;66;644;40;988.9
1691424252;"2023/08/07 18:04:12";23.3;66;615;41;988.8
1691424554;"2023/08/07 18:09:14";23.3;66;604;41;988.9
1691424857;"2023/08/07 18:14:17";23.3;67;588;41;988.6
1691425160;"2023/08/07 18:19:20";23.3;67;585;43;988.5
1691425462;"2023/08/07 18:24:22";23.3;67;577;45;988.6
1691425765;"2023/08/07 18:29:25";23.2;67;598;42;988.5
1691426067;"2023/08/07 18:34:27";23.3;67;608;42;988.5
1691426369;"2023/08/07 18:39:29";23.3;67;594;44;988.6
1691426671;"2023/08/07 18:44:31";23.3;67;608;46;988.5
1691426974;"2023/08/07 18:49:34";23.2;67;604;43;988.4
1691427276;"2023/08/07 18:54:36";23.2;67;645;43;988.4
1691427578;"2023/08/07 18:59:38";23.2;67;618;44;988.3
1691427881;"2023/08/07 19:04:41";23.2;67;691;46;988.3
1691428183;"2023/08/07 19:09:43";23.2;67;674;44;988.2
1691428485;"2023/08/07 19:14:45";23.2;67;727;44;988.3
1691428787;"2023/08/07 19:19:47";23.2;67;714;46;988.5
1691429090;"2023/08/07 19:24:50";23.3;67;692;43;988.5
1691429392;"2023/08/07 19:29:52";23.3;67;666;41;988.3
1691429694;"2023/08/07 19:34:54";23.3;67;649;44;988.2
1691429996;"2023/08/07 19:39:56";23.3;67;697;45;988.1
1691430299;"2023/08/07 19:44:59";23.4;67;697;42;988.2
1691430601;"2023/08/07 19:50:01";23.4;67;700;42;988.2
1691430903;"2023/08/07 19:55:03";23.4;67;689;44;988.2
1691431205;"2023/08/07 20:00:05";23.4;67;666;45;988.2
1691431508;"2023/08/07 20:05:08";23.5;67;775;44;988.2
1691431811;"2023/08/07 20:10:11";23.5;67;697;47;988.1
1691432113;"2023/08/07 20:15:13";23.5;66;663;44;987.9
1691432415;"2023/08/07 20:20:15";23.5;66;632;46;987.9
1691432718;"2023/08/07 20:25:18";23.5;66;656;47;987.9
1691433020;"2023/08/07 20:30:20";23.5;66;649;48;987.9
1691433322;"2023/08/07 20:35:22";23.5;66;623;43;988
1691433624;"2023/08/07 20:40:24";23.4;65;612;43;988
1691433927;"2023/08/07 20:45:27";23.4;65;591;44;988.1
1691434229;"2023/08/07 20:50:29";23.4;65;554;45;988
1691434531;"2023/08/07 20:55:31";23.3;65;560;41;988.1
1691434834;"2023/08/07 21:00:34";23.3;65;563;41;988.2
1691435136;"2023/08/07 21:05:36";23.2;65;585;40;988.3
1691435438;"2023/08/07 21:10:38";23.2;65;601;40;988.4
1691435740;"2023/08/07 21:15:40";23.2;65;611;41;988.4
1691436043;"2023/08/07 21:20:43";23.2;65;618;42;988.3
1691436345;"2023/08/07 21:25:45";23.2;65;618;41;988.3
1691436647;"2023/08/07 21:30:47";23.2;65;608;41;988.3
1691436950;"2023/08/07 21:35:50";23.1;65;594;41;988.3
1691437252;"2023/08/07 21:40:52";23.1;64;628;42;988.2
1691437554;"2023/08/07 21:45:54";23.1;65;741;43;988.3
1691437857;"2023/08/07 21:50:57";23.1;64;674;42;988.3
1691438159;"2023/08/07 21:55:59";23.1;64;678;42;988.2
1691438461;"2023/08/07 22:01:01";23.1;64;688;43;988.3
1691438764;"2023/08/07 22:06:04";23.1;64;662;42;988.1
1691439066;"2023/08/07 22:11:06";23.2;64;662;43;988.1
1691439369;"2023/08/07 22:16:09";23.2;64;711;42;988.2
1691439671;"2023/08/07 22:21:11";23.2;63;684;42;988.2
1691439974;"2023/08/07 22:26:14";23.3;63;784;42;988
1691440276;"2023/08/07 22:31:16";23.3;63;795;43;988.2
1691440579;"2023/08/07 22:36:19";23.3;63;777;43;988
1691440882;"2023/08/07 22:41:22";23.3;63;730;42;988.1
1691441184;"2023/08/07 22:46:24";23.3;63;730;44;988.1
1691441486;"2023/08/07 22:51:26";23.3;63;686;44;987.9
1691441789;"2023/08/07 22:56:29";23.3;62;671;43;987.9
1691442091;"2023/08/07 23:01:31";23.3;62;666;41;987.8
1691442394;"2023/08/07 23:06:34";23.3;62;686;42;987.8
1691442696;"2023/08/07 23:11:36";23.3;62;693;41;987.9
1691442998;"2023/08/07 23:16:38";23.3;62;635;44;987.9
1691443301;"2023/08/07 23:21:41";23.2;62;604;42;987.9
1691443603;"2023/08/07 23:26:43";23.1;62;563;43;987.9
1691443905;"2023/08/07 23:31:45";23.1;62;554;41;987.7
1691444208;"2023/08/07 23:36:48";23;62;570;43;987.6
1691444510;"2023/08/07 23:41:50";23;62;587;42;987.6
1691444812;"2023/08/07 23:46:52";22.9;62;587;41;987.6
1691445114;"2023/08/07 23:51:54";22.9;61;584;39;987.5
1691445416;"2023/08/07 23:56:56";22.8;61;810;41;987.4
1691445719;"2023/08/08 00:01:59";22.8;61;925;41;987.3
1691446021;"2023/08/08 00:07:01";22.8;62;1056;42;987.2
1691446324;"2023/08/08 00:12:04";22.8;61;1031;41;987.2
1691446626;"2023/08/08 00:17:06";22.8;61;1129;40;987.1
1691446928;"2023/08/08 00:22:08";22.8;61;1048;40;987.1
1691447230;"2023/08/08 00:27:10";22.8;61;876;42;987
1691447533;"2023/08/08 00:32:13";22.8;61;840;39;986.9
1691447835;"2023/08/08 00:37:15";22.7;61;806;40;986.9
1691448138;"2023/08/08 00:42:18";22.7;61;781;41;986.8
1691448440;"2023/08/08 00:47:20";22.7;61;914;41;986.6
1691448742;"2023/08/08 00:52:22";22.7;61;769;40;986.6
1691449044;"2023/08/08 00:57:24";22.7;61;689;38;986.5
1691449347;"2023/08/08 01:02:27";22.7;60;622;39;986.5
1691449649;"2023/08/08 01:07:29";22.6;60;619;39;986.4
1691449952;"2023/08/08 01:12:32";22.6;60;590;38;986.4
1691450254;"2023/08/08 01:17:34";22.5;60;570;38;986.4
1691450556;"2023/08/08 01:22:36";22.3;60;566;37;986.3
1691450858;"2023/08/08 01:27:38";22.2;60;559;37;986.3
1691451161;"2023/08/08 01:32:41";22.1;60;556;37;986.3
1691451463;"2023/08/08 01:37:43";22;60;542;37;986.2
1691451765;"2023/08/08 01:42:45";21.8;60;552;37;986.3
1691452068;"2023/08/08 01:47:48";21.7;60;527;37;986.4
1691452370;"2023/08/08 01:52:50";21.5;60;541;37;986.4
1691452672;"2023/08/08 01:57:52";21.4;60;551;37;986.5
1691452974;"2023/08/08 02:02:54";21.3;60;552;37;986.4
1691453276;"2023/08/08 02:07:56";21.2;60;526;36;986.3
1691453579;"2023/08/08 02:12:59";21.1;61;532;37;986.3
1691453881;"2023/08/08 02:18:01";21.1;61;523;36;986.2
1691454183;"2023/08/08 02:23:03";21;61;523;37;986.3
1691454486;"2023/08/08 02:28:06";20.9;61;515;36;986.2
1691454788;"2023/08/08 02:33:08";20.9;61;512;36;986.2
1691455090;"2023/08/08 02:38:10";20.8;61;499;36;986.1
1691455393;"2023/08/08 02:43:13";20.8;61;522;37;986
1691455695;"2023/08/08 02:48:15";20.7;61;518;36;985.9
1691455998;"2023/08/08 02:53:18";20.7;62;509;37;985.9
1691456300;"2023/08/08 02:58:20";20.7;62;502;37;985.9
1691456602;"2023/08/08 03:03:22";20.6;62;515;37;985.8
1691456905;"2023/08/08 03:08:25";20.6;62;518;37;985.7
1691457207;"2023/08/08 03:13:27";20.6;62;515;36;985.7
1691457509;"2023/08/08 03:18:29";20.5;62;526;36;985.5
1691457811;"2023/08/08 03:23:31";20.5;62;518;36;985.5
1691458114;"2023/08/08 03:28:34";20.5;62;502;36;985.3
1691458416;"2023/08/08 03:33:36";20.5;62;499;37;985.3
1691458718;"2023/08/08 03:38:38";20.4;62;523;37;985.4
1691459020;"2023/08/08 03:43:40";20.4;63;508;36;985.4
1691459323;"2023/08/08 03:48:43";20.4;63;515;36;985.4
1691459625;"2023/08/08 03:53:45";20.4;63;529;36;985.2
1691459927;"2023/08/08 03:58:47";20.4;63;519;36;985.1
1691460230;"2023/08/08 04:03:50";20.4;63;516;37;985
1691460532;"2023/08/08 04:08:52";20.4;63;513;36;984.9
1691460834;"2023/08/08 04:13:54";20.3;63;528;36;984.9
1691461136;"2023/08/08 04:18:56";20.3;63;506;36;984.7
1691461439;"2023/08/08 04:23:59";20.3;63;512;37;984.7
1691461741;"2023/08/08 04:29:01";20.3;63;502;37;984.7
1691462043;"2023/08/08 04:34:03";20.3;63;491;37;984.6
1691462345;"2023/08/08 04:39:05";20.2;64;502;37;984.6
1691462648;"2023/08/08 04:44:08";20.2;64;506;36;984.6
1691462950;"2023/08/08 04:49:10";20.2;64;518;36;984.5
1691463252;"2023/08/08 04:54:12";20.2;64;515;36;984.4
1691463554;"2023/08/08 04:59:14";20.2;64;528;36;984.5
1691463857;"2023/08/08 05:04:17";20.2;64;515;36;984.4
1691464159;"2023/08/08 05:09:19";20.2;64;518;36;984.3
1691464461;"2023/08/08 05:14:21";20.2;64;518;37;984.3
1691464764;"2023/08/08 05:19:24";20.2;64;512;36;984.2
1691465066;"2023/08/08 05:24:26";20.2;64;506;36;984.1
1691465368;"2023/08/08 05:29:28";20.2;64;499;36;984
1691465671;"2023/08/08 05:34:31";20.1;64;499;36;983.9
1691465973;"2023/08/08 05:39:33";20.1;64;506;36;983.9
1691466275;"2023/08/08 05:44:35";20.2;64;506;37;983.9
1691466577;"2023/08/08 05:49:37";20.2;64;518;36;983.9
1691466880;"2023/08/08 05:54:40";20.2;64;515;37;983.9
1691467182;"2023/08/08 05:59:42";20.2;64;515;37;984
1691467484;"2023/08/08 06:04:44";20.1;65;518;37;984
1691467787;"2023/08/08 06:09:47";20.1;65;494;37;983.9
1691468089;"2023/08/08 06:14:49";20.1;65;506;37;983.8
1691468391;"2023/08/08 06:19:51";20.1;65;499;36;983.7
1691468694;"2023/08/08 06:24:54";20.1;65;502;37;983.7
1691468996;"2023/08/08 06:29:56";20.1;65;506;37;983.6
1691469298;"2023/08/08 06:34:58";20;65;496;36;983.5
1691469601;"2023/08/08 06:40:01";20;65;509;37;983.4
1691469903;"2023/08/08 06:45:03";20;65;506;37;983.4
1691470205;"2023/08/08 06:50:05";20;65;523;37;983.4
1691470507;"2023/08/08 06:55:07";20;65;509;37;983.3
1691470809;"2023/08/08 07:00:09";20;65;502;37;983.3
1691471112;"2023/08/08 07:05:12";20;65;506;37;983.3
1691471414;"2023/08/08 07:10:14";20;65;510;37;983.2
1691471716;"2023/08/08 07:15:16";20;65;516;37;983.2
1691472019;"2023/08/08 07:20:19";19.9;65;510;37;983.2
1691472321;"2023/08/08 07:25:21";19.9;65;496;37;983.1
1691472623;"2023/08/08 07:30:23";19.9;65;513;37;983
1691472925;"2023/08/08 07:35:25";19.9;65;485;38;983
1691473228;"2023/08/08 07:40:28";20;66;540;39;982.9
1691473530;"2023/08/08 07:45:30";20.2;66;582;39;982.8
1691473832;"2023/08/08 07:50:32";20.4;66;588;37;982.8
1691474135;"2023/08/08 07:55:35";20.6;66;582;37;982.9
1691474437;"2023/08/08 08:00:37";20.7;66;592;38;982.8
1691474739;"2023/08/08 08:05:39";20.8;65;586;38;982.8
1691475041;"2023/08/08 08:10:41";20.9;65;603;40;982.7
1691475344;"2023/08/08 08:15:44";21;65;592;42;982.6
1691475646;"2023/08/08 08:20:46";21;65;607;40;982.6
1691475948;"2023/08/08 08:25:48";21.1;65;593;40;982.6
1691476250;"2023/08/08 08:30:50";21.2;65;573;39;982.5
1691476553;"2023/08/08 08:35:53";21.2;65;590;39;982.5
1691476855;"2023/08/08 08:40:55";21.2;65;579;40;982.5
1691477157;"2023/08/08 08:45:57";21.3;65;570;39;982.5
1691477459;"2023/08/08 08:50:59";21.3;65;591;40;982.3
1691477761;"2023/08/08 08:56:01";21.4;65;604;41;982.2
1691478064;"2023/08/08 09:01:04";21.5;65;594;43;982.2
1691478366;"2023/08/08 09:06:06";21.6;65;599;40;982.1
1691478668;"2023/08/08 09:11:08";21.6;65;566;40;982
1691478971;"2023/08/08 09:16:11";21.7;64;557;40;982
1691479273;"2023/08/08 09:21:13";21.7;64;566;40;981.9
1691479575;"2023/08/08 09:26:15";21.7;64;557;37;981.9
1691479878;"2023/08/08 09:31:18";21.8;64;536;37;981.8
1691480180;"2023/08/08 09:36:20";21.8;64;519;37;981.7
1691480482;"2023/08/08 09:41:22";21.8;64;516;38;981.6
1691480785;"2023/08/08 09:46:25";21.8;64;544;38;981.6
1691481087;"2023/08/08 09:51:27";21.9;64;516;38;981.5
1691481389;"2023/08/08 09:56:29";21.9;64;523;38;981.5
1691481691;"2023/08/08 10:01:31";21.9;64;530;38;981.3
1691481994;"2023/08/08 10:06:34";21.9;64;523;38;981.2
1691482296;"2023/08/08 10:11:36";21.9;64;530;38;981.1
1691482598;"2023/08/08 10:16:38";21.9;64;530;38;981.1
1691482901;"2023/08/08 10:21:41";22;64;520;39;981.1
1691483203;"2023/08/08 10:26:43";22;64;511;38;981.1
1691483505;"2023/08/08 10:31:45";22;64;527;39;981.1
1691483808;"2023/08/08 10:36:48";22;64;534;39;981
1691484110;"2023/08/08 10:41:50";22;64;517;40;980.9
1691484412;"2023/08/08 10:46:52";22;64;531;38;980.9
1691484714;"2023/08/08 10:51:54";22;64;527;39;980.8
1691485017;"2023/08/08 10:56:57";22;63;511;38;980.7
1691485319;"2023/08/08 11:01:59";22.1;63;518;38;980.7
1691485621;"2023/08/08 11:07:01";22.1;63;518;38;980.6
1691485924;"2023/08/08 11:12:04";22.1;63;524;38;980.6
1691486226;"2023/08/08 11:17:06";22.1;63;521;38;980.5
1691486528;"2023/08/08 11:22:08";22.1;63;511;38;980.5
1691486830;"2023/08/08 11:27:10";22.1;63;504;37;980.5
1691487133;"2023/08/08 11:32:13";22.1;63;531;37;980.4
1691487435;"2023/08/08 11:37:15";22.1;63;518;38;980.3
1691487737;"2023/08/08 11:42:17";22.1;63;531;39;980.3
1691488039;"2023/08/08 11:47:19";22.1;63;518;39;980.3
1691488342;"2023/08/08 11:52:22";22.1;63;524;39;980.2
1691488644;"2023/08/08 11:57:24";22.1;63;514;39;980.2
1691488947;"2023/08/08 12:02:27";22.1;63;514;38;980.2
1691489249;"2023/08/08 12:07:29";22.1;63;521;37;980.2
1691489551;"2023/08/08 12:12:31";22.1;63;518;38;980.2
1691489854;"2023/08/08 12:17:34";22.1;64;521;38;980.1
1691490156;"2023/08/08 12:22:36";22.1;64;518;37;980.1
1691490458;"2023/08/08 12:27:38";22.1;64;514;37;980
1691490761;"2023/08/08 12:32:41";22.1;64;518;38;980
1691491063;"2023/08/08 12:37:43";22.1;64;532;37;979.9
1691491365;"2023/08/08 12:42:45";22.1;64;504;37;979.9
1691491668;"2023/08/08 12:47:48";22.2;64;505;37;979.9
1691491970;"2023/08/08 12:52:50";22.2;64;529;38;979.9
1691492272;"2023/08/08 12:57:52";22.2;64;532;38;979.9
1691492574;"2023/08/08 13:02:54";22.2;64;529;39;979.9
1691492877;"2023/08/08 13:07:57";22.2;64;494;39;979.9
1691493179;"2023/08/08 13:12:59";22.2;64;532;39;979.9
1691493481;"2023/08/08 13:18:01";22.2;64;494;38;979.9
1691493783;"2023/08/08 13:23:03";22.2;64;524;38;979.9
1691494086;"2023/08/08 13:28:06";22.2;64;505;37;979.9
1691494388;"2023/08/08 13:33:08";22.2;64;521;37;979.9
1691494690;"2023/08/08 13:38:10";22.2;64;512;37;979.9
1691494992;"2023/08/08 13:43:12";22.2;64;521;38;980
1691495295;"2023/08/08 13:48:15";22.2;64;499;37;980
1691495597;"2023/08/08 13:53:17";22.2;64;505;38;979.9
1691495899;"2023/08/08 13:58:19";22.2;64;535;37;980
1691496202;"2023/08/08 14:03:22";22.3;64;500;37;980
1691496504;"2023/08/08 14:08:24";22.3;64;515;38;980
1691496806;"2023/08/08 14:13:26";22.3;64;518;39;980
1691497108;"2023/08/08 14:18:28";22.3;64;512;39;980
1691497411;"2023/08/08 14:23:31";22.3;64;512;39;980
1691497713;"2023/08/08 14:28:33";22.3;64;505;37;980.1
1691498015;"2023/08/08 14:33:35";22.3;64;515;37;980.1
1691498317;"2023/08/08 14:38:37";22.3;64;521;38;980.1
1691498619;"2023/08/08 14:43:39";22.3;64;521;38;980.1
1691498922;"2023/08/08 14:48:42";22.3;64;508;37;980.2
1691499224;"2023/08/08 14:53:44";22.3;64;505;37;980.2
1691499526;"2023/08/08 14:58:46";22.3;64;508;38;980.2
1691499829;"2023/08/08 15:03:49";22.3;64;543;38;980.2
1691500131;"2023/08/08 15:08:51";22.3;64;524;38;980.2
1691500433;"2023/08/08 15:13:53";22.3;64;508;38;980.2
1691500737;"2023/08/08 15:18:57";22.3;64;515;39;980.2
1691501039;"2023/08/08 15:23:59";22.3;64;490;39;980.3
1691501342;"2023/08/08 15:29:02";22.3;64;512;41;980.3
1691501644;"2023/08/08 15:34:04";22.3;64;524;44;980.3
1691501946;"2023/08/08 15:39:06";22.3;64;543;45;980.3
1691502249;"2023/08/08 15:44:09";22.4;64;552;45;980.3
1691502551;"2023/08/08 15:49:11";22.4;64;566;44;980.4
1691502853;"2023/08/08 15:54:13";22.5;63;569;44;980.4
1691503155;"2023/08/08 15:59:15";22.6;63;595;44;980.4
1691503457;"2023/08/08 16:04:17";22.7;63;547;46;980.5
1691503760;"2023/08/08 16:09:20";22.7;63;580;45;980.5
1691504062;"2023/08/08 16:14:22";22.8;63;588;44;980.5
1691504364;"2023/08/08 16:19:24";22.9;63;588;44;980.5
1691504667;"2023/08/08 16:24:27";23;63;577;44;980.5
1691504969;"2023/08/08 16:29:29";23;63;558;45;980.6
1691505271;"2023/08/08 16:34:31";23;63;588;45;980.6
1691505574;"2023/08/08 16:39:34";23.1;63;583;45;980.6
1691505876;"2023/08/08 16:44:36";23;63;580;48;980.7
1691506178;"2023/08/08 16:49:38";23;63;583;45;980.7
1691506480;"2023/08/08 16:54:40";23;63;580;45;980.8
1691506783;"2023/08/08 16:59:43";23;62;591;45;980.7
1691507085;"2023/08/08 17:04:45";23;62;580;45;980.8
1691507387;"2023/08/08 17:09:47";23;62;588;45;980.8
1691507689;"2023/08/08 17:14:49";23;62;591;45;980.8
1691507992;"2023/08/08 17:19:52";23;62;580;46;980.9
1691508294;"2023/08/08 17:24:54";23;62;583;49;980.9
1691508596;"2023/08/08 17:29:56";22.9;62;574;47;980.9
1691508898;"2023/08/08 17:34:58";22.9;62;574;50;980.9
1691509201;"2023/08/08 17:40:01";22.9;62;567;48;980.9
1691509503;"2023/08/08 17:45:03";22.9;62;577;44;981
1691509806;"2023/08/08 17:50:06";22.9;62;580;45;981.1
1691510108;"2023/08/08 17:55:08";22.9;62;564;45;981.1
1691510410;"2023/08/08 18:00:10";22.9;62;591;45;981.1
1691510713;"2023/08/08 18:05:13";22.9;62;577;43;981.2
1691511015;"2023/08/08 18:10:15";22.9;61;549;40;981.2
1691511317;"2023/08/08 18:15:17";22.8;61;541;40;981.2
1691511619;"2023/08/08 18:20:19";22.8;61;552;47;981.2
1691511922;"2023/08/08 18:25:22";22.8;61;546;48;981.3
1691512224;"2023/08/08 18:30:24";22.7;61;543;45;981.3
1691512526;"2023/08/08 18:35:26";22.7;61;565;44;981.5
1691512829;"2023/08/08 18:40:29";22.7;61;562;45;981.6
1691513131;"2023/08/08 18:45:31";22.6;61;559;45;981.6
1691513433;"2023/08/08 18:50:33";22.6;61;559;44;981.6
1691513735;"2023/08/08 18:55:35";22.6;61;579;46;981.7
1691514038;"2023/08/08 19:00:38";22.6;61;576;44;981.7
1691514340;"2023/08/08 19:05:40";22.6;61;565;45;981.8
1691514642;"2023/08/08 19:10:42";22.5;61;546;49;981.8
1691514945;"2023/08/08 19:15:45";22.5;61;556;49;981.9
1691515247;"2023/08/08 19:20:47";22.5;61;568;51;982
1691515549;"2023/08/08 19:25:49";22.5;61;559;49;982
1691515852;"2023/08/08 19:30:52";22.5;61;552;52;982.1
1691516154;"2023/08/08 19:35:54";22.5;61;565;53;982.1
1691516456;"2023/08/08 19:40:56";22.5;61;568;44;982.2
1691516758;"2023/08/08 19:45:58";22.5;61;552;46;982.2
1691517061;"2023/08/08 19:51:01";22.5;60;549;44;982.3
1691517363;"2023/08/08 19:56:03";22.4;60;552;44;982.3
1691517665;"2023/08/08 20:01:05";22.4;60;545;44;982.4
1691517967;"2023/08/08 20:06:07";22.4;60;545;44;982.5
1691518270;"2023/08/08 20:11:10";22.4;60;562;57;982.5
1691518572;"2023/08/08 20:16:12";22.3;60;551;48;982.6
1691518874;"2023/08/08 20:21:14";22.3;60;555;51;982.7
1691519176;"2023/08/08 20:26:16";22.3;60;561;50;982.8
1691519479;"2023/08/08 20:31:19";22.3;60;558;51;982.9
1691519781;"2023/08/08 20:36:21";22.3;60;550;48;982.9
1691520083;"2023/08/08 20:41:23";22.3;60;550;40;983
1691520386;"2023/08/08 20:46:26";22.3;59;550;40;983.1
1691520688;"2023/08/08 20:51:28";22.2;59;530;42;983.1
1691520990;"2023/08/08 20:56:30";22.2;60;554;47;983.2
1691521292;"2023/08/08 21:01:32";22.2;59;539;45;983.3
1691521594;"2023/08/08 21:06:34";22.2;59;554;46;983.3
1691521897;"2023/08/08 21:11:37";22.2;59;547;44;983.4
1691522199;"2023/08/08 21:16:39";22.1;59;539;44;983.4
1691522501;"2023/08/08 21:21:41";22.1;59;541;44;983.5
1691522804;"2023/08/08 21:26:44";22.1;59;523;44;983.5
1691523106;"2023/08/08 21:31:46";22.1;59;530;43;983.5
1691523408;"2023/08/08 21:36:48";22.1;59;547;42;983.5
1691523710;"2023/08/08 21:41:50";22.1;59;515;44;983.5
1691524013;"2023/08/08 21:46:53";22.1;58;523;44;983.6
1691524315;"2023/08/08 21:51:55";22.1;58;544;41;983.7
1691524617;"2023/08/08 21:56:57";22.1;58;533;42;983.7
1691524919;"2023/08/08 22:01:59";22.1;59;550;44;983.7
1691525222;"2023/08/08 22:07:02";22.2;59;536;44;983.7
1691525524;"2023/08/08 22:12:04";22.2;58;541;44;983.8
1691525826;"2023/08/08 22:17:06";22.2;58;536;45;983.9
1691526128;"2023/08/08 22:22:08";22.2;58;529;44;983.9
1691526431;"2023/08/08 22:27:11";22.2;58;506;45;983.9
1691526733;"2023/08/08 22:32:13";22.2;58;536;45;984
1691527035;"2023/08/08 22:37:15";22.2;58;529;44;984
1691527338;"2023/08/08 22:42:18";22.2;58;526;42;984
1691527640;"2023/08/08 22:47:20";22.2;58;554;40;984
1691527942;"2023/08/08 22:52:22";22.2;57;529;39;984
1691528244;"2023/08/08 22:57:24";22.2;57;522;41;984.1
1691528547;"2023/08/08 23:02:27";22.2;57;547;40;984.1
1691528849;"2023/08/08 23:07:29";22.2;57;535;39;984.2
1691529151;"2023/08/08 23:12:31";22.2;57;519;39;984.2
1691529454;"2023/08/08 23:17:34";22.2;57;526;37;984.3
1691529756;"2023/08/08 23:22:36";22.1;57;535;37;984.4
1691530058;"2023/08/08 23:27:38";22.1;57;529;38;984.4
1691530361;"2023/08/08 23:32:41";22.1;57;522;37;984.5
